"Departamento","Municipio","Cultivo","Topografia","Drenaje","Riego","pH.agua.suelo.2.5.1.0","Materia.organica..MO...","Fosforo..P..Bray.II.mg.kg","Azufre..S..Fosfato.monocalcico.mg.kg","Acidez..Al.H..KCL.cmol....kg","Aluminio..Al..intercambiable.cmol....kg","Calcio..Ca..intercambiable.cmol....kg","Magnesio..Mg..intercambiable.cmol....kg","Potasio..K..intercambiable.cmol....kg","Sodio..Na..intercambiable.cmol....kg","capacidad.de.intercambio.cationico..CICE..suma.de.bases.cmol....kg","Conductividad.el.ctrica..CE..relacion.2.5.1.0.dS.m","Hierro..Fe..disponible.olsen.mg.kg","Cobre..Cu..disponible.mg.kg","Manganeso..Mn..disponible.Olsen.mg.kg","Zinc..Zn..disponible.Olsen.mg.kg","Boro..B..disponible.mg.kg"
"ANTIOQUIA","RIONEGRO","Aguacate","Pendiente","Bueno","No cuenta con riego",4.84,13.3332213637519,42.2516131050447,52.8676470588235,1.41291221243868,1.01677041389631,2.4647855,1.02426774,0.682418304,0.14851088,5.73289463643868,1.6369832,263.296,1.448,8.561,49.643,3.47729115977291
"ANTIOQUIA","RIONEGRO","Aguacate","Pendiente","Bueno","No cuenta con riego",4.82,12.1144104740746,15.1091551792455,48.4558823529412,1.38174503128194,1.17239853847228,1.25577802,0.58943368,0.4993785,0.16563939,3.89197462128194,1.1112252,132.44,1.957,5.797,16.712,3.5786699107867
"ANTIOQUIA","RIONEGRO","Aguacate","Pendiente","Bueno","No cuenta con riego",4.88,13.1102681522256,39.2211445016788,58.0147058823529,2.28559328482727,1.92978874474198,1.05793644,0.55358974,0.374407272,0.12028233,4.39180906682727,0.5500644,350.933,1.196,7.882,5.321,0.411597729115977
"ANTIOQUIA","RIONEGRO","Aguacate","Pendiente","Bueno","No cuenta con riego",5.15,14.4981518939771,65.7406727701195,43.3088235294118,1.18435288395595,0.933768747455795,2.63232504,1.03766396,0.379077516,0.11320127,5.34662066995595,0.552178,401.973,2.435,7.338,7.627,1.26317923763179
"ANTIOQUIA","RIONEGRO","Aguacate","Pendiente","Bueno","No indica",5.35,11.5254424069591,13.8208400241914,77.8676470588235,0.332449932338512,0.217879374406352,5.45162245,1.41420636,0.431631828,0.14477897,7.77468954033851,0.7048856,179.289,8.566,4.242,41.778,0.614355231143552
"CUNDINAMARCA","TENJO","Papa de año","Plano","Bueno","No cuenta con riego",5.17,17.5402246023588,16.8366686826135,45.5147058823529,0.748012347761652,0.59138687338867,7.47395425,0.96452784,1.01338668,0.13922895,10.3391100677617,1.2988072,227.359,5.959,6.142,14.456,0.594079480940795
"BOYACÁ","SAN PABLO DE BORBUR","Pastos-brachiaria","Ondulado","Malo","No cuenta con riego",5.23,3.9122095478109,8.33086067026756,9.25,4.24912569770161,4.01520561405992,1.03586865,0.22357205,0.124971228,0.1215263,5.7550639257016,0.1194184,427.141,3.226,1.84,11.332,0.0871857258718573
"CUNDINAMARCA","TENJO","Papa de año","Plano","Bueno","No cuenta con riego",5.06,19.0761245039847,44.1987257825697,54.3382352941176,1.20513100472711,1.11014728864189,6.91336651,1.08455073,0.889259472,0.1090866,10.2013943167271,1.418754,358.93,5.096,8.855,14.141,0.39132197891322
"CUNDINAMARCA","FÓMEQUE","Pastos","Ondulado","Regular","No indica",5.36,18.0059490886582,4.1898449551393,2.63235294117647,1.10124040087132,0.933768747455795,2.39133599,0.85971147,1.102909068,0.12717201,5.58236893887132,0.5284,256.432,1.678,5.013,3.498,0.107461476074615
"CUNDINAMARCA","ARBELÁEZ","Pastos","Ondulado","Bueno","No cuenta con riego",5,19.7648022018105,6.71750905084212,8.80882352941176,2.42065106983979,2.1269177025382,3.80180812,0.70692215,0.44282916,0.27663979,7.64885028983979,0.3482156,2467.023,1.568,12.092,4.072,0.350770478507705
"CUNDINAMARCA","FUNZA","Ajo","Plano","Bueno","Aspersión",5.48,7.5370571785434,38.8036494569495,217.352941176471,0.062334362313471,0,12.20118228,3.3237108,1.117369944,1.75830375,18.4629011363135,4.533672,813.901,1.857,2.04,79.618,0.614355231143552
"NORTE DE SANTANDER","CÚCUTA","Melón","Pendiente moderada","Bueno","Goteo",4.92,1.68,4.82604601,39.3691588785047,0.301443422,0.12,5.15,3.76,0.51,0.11,9.831443422,0.9162456,94.563,2.574,14.965,6.436,0.95
"CUNDINAMARCA","VIOTÁ","Café","Ondulado","Regular","No cuenta con riego",4.41,5.43812284857247,18.2682219738978,8.49137931034483,4.76461674117536,4.35839309458331,1.372375,0.38939553,0.201945852,0.10918229,6.83751541317536,0.2478196,1055.838,1.057,2.995,3.176,0.481002425222312
"CUNDINAMARCA","VIOTÁ","Café","Ondulado","Regular","No cuenta con riego",4.54,5.05818510164391,10.7196757258218,9.35344827586207,5.23452160326375,4.56544264777017,2.94544612,0.9033397,0.135999756,0.11559352,9.33490069926375,0.2737112,1941.313,8.064,16.395,7.859,0.198059822150364
"CUNDINAMARCA","TIBACUY","Café","Ondulado","Bueno","No cuenta con riego",5.06,4.884046967635,28.4217567311139,2.02586206896552,2.91778135296748,2.55706198185767,3.52294152,1.44751588,0.39584538,0.25884145,8.54292558296748,0.2515184,1358.175,1.954,20.534,4.475,0.177849636216653
"CUNDINAMARCA","TIBACUY","Café","Ondulado","Bueno","No cuenta con riego",5.36,6.68611280896972,9.50598789769972,4.4683908045977,0.131136240582808,0,12.13080689,1.31264853,0.14517144,0.15262555,13.8723886505828,0.3096424,563.794,1.369,5.355,5.607,0.365804365400162
"CUNDINAMARCA","VIANÍ","Café","Pendiente","Bueno","No indica",5.26,3.01643425034198,5.81679054523786,2.3132183908046,1.69825317005227,1.41706252808569,8.75750914,3.7056841,0.182871,0.10458917,14.4489065800523,0.2150588,404.327,1.943,12.201,10.993,0.212432915921288
"ANTIOQUIA","ABEJORRAL","Aguacate","Ondulado","Bueno","No indica",5.44,11.0441241346911,12.2867081140133,4.75574712643678,0.168770501371654,0,3.99295251,1.30504527,0.4487373,0.10870384,6.02420942137166,0.5093776,79.886,2.091,5.23,1.948,0.167710196779964
"META","EL CALVARIO","Lulo","Pendiente","Bueno","No cuenta con riego",4.91,5.5938705870974,14.0157378091171,9.20977011494253,2.25730545584588,1.89286454481519,0.95429468,0.39392128,0.262715292,0.10229261,3.97052931784588,0.4216632,1244.859,1.742,11.045,1.98,0.212432915921288
"HUILA","PAICOL","Cacao","Plano","Bueno","Gravedad",4.17,2.33277045306952,6.96018115006455,5.1867816091954,2.89019483598958,2.53416291518974,1.57471797,0.47647096,0.189285552,0.1827679,5.31343721798958,1.1767468,422.4,1.234,3.371,1.22,0.212432915921288
"CUNDINAMARCA","BOGOTÁ,  D.C.","Zanahoria","Ondulado","Bueno","Aspersión",5.28,4.65293957691404,55.6518883702453,22.5718390804598,0.147674188700198,0,4.62446459,0.70474979,0.377614548,0.11846422,5.9729673367002,1.680312,991.276,5.164,4.817,5.798,0.23479427549195
"BOYACÁ","CHIQUINQUIRÁ","Pastos-raigrás","Ondulado","Bueno","No indica",5.46,19.5012835173338,10.0835896315424,2.3132183908046,1.40290479265188,1.13778743130968,2.03627513,0.44678204,0.403554096,0.1636299,4.45314595865188,0.2795236,688.633,1.171,4.386,2.217,0.190071556350626
"BOYACÁ","CHIQUINQUIRÁ","Pastos-raigrás","Plano","Regular","No cuenta con riego",5.11,9.92215323394083,59.639811699275,17.1120689655172,4.02939572024825,3.66160682439661,5.80317003,2.8113959,0.771321744,0.17386873,13.5891521242483,0.4586512,1626.177,5.111,19.32,9.458,0.23479427549195
"BOYACÁ","CHIQUINQUIRÁ","Pastos-raigrás","Ondulado","Bueno","No indica",5.33,9.5012116673345,16.3722379580892,3.31896551724138,2.74252064728939,2.38935360575033,2.81699182,0.66329392,0.778130172,0.13291341,7.13384996928938,0.219286,934.032,2.39,7.458,2.151,0.190071556350626
"BOYACÁ","CHIQUINQUIRÁ","Pastos-raigrás","Ondulado","Regular","No cuenta con riego",5.3,6.00428325480497,26.3420462806634,1.5948275862069,3.50198790346183,2.88584266668546,1.2043963,0.21687394,0.143145792,0.16908423,5.23548816546183,0.1363272,820.204,1.82,6.545,1.115,0.190071556350626
"SANTANDER","VÉLEZ","Guayaba","Pendiente","Bueno","No cuenta con riego",5.23,10.9781160377489,5.09171357632337,1.88218390804598,1.71934948272373,1.44809309439414,1.2417249,0.28982903,0.2489859,0.10057019,3.60045950272373,0.2372516,308.352,1.268,2.045,1.906,0.190071556350626
"SANTANDER","VÉLEZ","Guayaba","Pendiente","Bueno","No cuenta con riego",5.3,7.99979544857889,6.77891190783593,9.06609195402299,2.18346836149578,1.79977284588986,1.58437949,0.4055072,0.365066784,0.11367972,4.65210155549578,0.2155872,575.839,1.556,2.833,4.319,0.212432915921288
"SANTANDER","VÉLEZ","Guayaba","Pendiente","Bueno","No cuenta con riego",5.15,4.77680897572299,8.31272857284735,24.4971264367816,1.96195707844548,1.68599410275889,1.60787455,0.28313092,0.364222764,0.12497114,4.34215645244548,0.2784668,499.235,1.068,17.157,1.509,0.257155635062612
"SANTANDER","VÉLEZ","Guayaba","Pendiente","Bueno","No cuenta con riego",5.07,7.41379790805963,6.72313675638097,31.6810344827586,1.69825317005227,1.46878013859977,1.58163474,0.26158835,0.340027524,0.133966,4.01546978405227,0.4063396,882.783,1.061,2.556,1.485,0.167710196779964
"SANTANDER","VÉLEZ","Guayaba","Pendiente","Bueno","No cuenta con riego",5.14,6.11793342821218,7.49004508888668,3.89367816091954,3.67075840483348,3.42370581603186,1.66869821,0.41799827,0.23041746,0.12965995,6.11753229483348,0.1537644,816.552,2.75,1.819,1.228,0.167710196779964
"VALLE DEL CAUCA","GINEBRA","Mora","Pendiente","Bueno","No indica",5.39,11.329976593481,29.0192535505015,4.61206896551724,0.168770501371654,0,6.09608975,1.23734005,0.769071024,0.10458917,8.37586049537166,1.0837484,164.439,7.698,7.751,4.297,0.167710196779964
"VALLE DEL CAUCA","GINEBRA","Mora","Pendiente","Bueno","No indica",5.15,14.2790211266633,43.8833314132486,4.61206896551724,0.601244911136519,0.455114972523872,5.01685405,0.8110144,0.688551516,0.10066588,7.21833075713652,1.270802,171.457,9.174,10.974,9.143,0.212432915921288
"CAUCA","PÁEZ","Café","Ondulado","Malo","No cuenta con riego",5.31,9.03425916462225,90.5220059930082,4.93548387096774,0.071921107678553,0,8.78792097,2.73681154,0.43354494,0.11090471,12.1411032676786,0.8501956,423.863,2.379,8.047,10.878,0.207317073170732
"CAUCA","PÁEZ","Café","Ondulado","Malo","No cuenta con riego",5.47,7.45983847498951,28.9348576660563,7.83870967741935,0.071921107678553,0,8.53705082,2.70603644,0.624968676,0.14430052,12.0842775636786,0.6953744,493.724,3.59,6.91,6.419,0.304878048780488
"CAUCA","PÁEZ","Café","Ondulado","Malo","No cuenta con riego",5.04,3.21726064874088,10.0613767271517,7.19354838709677,0.195214435127501,0,3.74768165,1.37474182,0.097850052,0.14822381,5.5637117671275,0.5030368,604.285,3.521,4.418,9.272,0.182926829268293
"CAUCA","PÁEZ","Café","Ondulado","Malo","No cuenta con riego",5.18,2.80178852231002,7.76792741801232,3.64516129032258,0.082195551632632,0,4.0040413,0.93520098,0.078550128,0.18248083,5.28246878963263,0.5315704,438.548,1.689,2.176,1.566,0.231707317073171
"CAUCA","PÁEZ","Café","Ondulado","Malo","No cuenta con riego",4.7,6.62607581472042,9.22872315631763,7.19354838709677,0.657564413061056,0.513516708824868,5.1535426,1.44516249,0.237057084,0.15779281,7.65111939706106,1.0192836,840.565,4.232,11.24,4.68,0.109756097560976
"CAUCA","PÁEZ","Café","Ondulado","Malo","No cuenta con riego",4.8,8.22722278149199,10.2074563009822,5.09677419354839,0.760308852601846,0.604137304499845,6.71234102,1.45819665,0.299514564,0.12908581,9.35944689660185,1.091146,409.926,1.657,11.157,5.317,0.158536585365854
"CAUCA","PÁEZ","Café","Pendiente","Malo","No cuenta con riego",4.8,5.13912294117838,7.57802397203263,4.61290322580645,1.50006881729553,1.36937789019965,4.74962519,2.02482055,0.689789412,0.10966074,9.07396470929553,0.7709356,396.506,1.644,12.2,3.22,0.109756097560976
"CAUCA","PÁEZ","Café","Pendiente","Malo","No cuenta con riego",5.37,7.28937342007495,12.2525703346096,9.12903225806452,0.061646663724474,0,9.04428062,5.014531,0.856005084,0.12095216,15.0974155277245,1.8900868,340.637,1.618,7.249,5.239,0.134146341463415
"CAUCA","PÁEZ","Café","Pendiente","Malo","No cuenta con riego",5.38,5.45254928217009,13.6549342433827,5.58064516129032,0.051372219770395,0,7.47856543,2.0021918,0.469668996,0.10037881,10.1021772557704,1.1223216,285.802,1.78,4.538,2.302,0.182926829268293
"CAUCA","PÁEZ","Café","Pendiente","Malo","No cuenta con riego",5.14,3.70805228347208,22.0837256534044,3.64516129032258,0.380154426300923,0.322206562399917,4.93846399,1.29146802,0.293493888,0.12851167,7.03209199430092,0.4935256,284.493,2.025,4.237,1.813,0.109756097560976
"NORTE DE SANTANDER","ARBOLEDAS","Lulo","Plano","Bueno","No cuenta con riego",5.48,7.02735871765212,17.5990827368071,4.29032258064516,0.770583296555925,0.66455103494983,3.65809301,0.7295509,0.38993724,0.11262713,5.66079157655593,0.221928,222.101,2.072,4.721,1.388,0.25609756097561
"ANTIOQUIA","TÁMESIS","Pastos-brachiaria","Ondulado","Bueno","Aspersión",5.25,3.58170988245217,4.93398368570002,2.03225806451613,1.56171548102001,1.30896415974966,4.15983331,1.97956305,0.222033528,0.15186003,8.07500539902001,0.2303824,136.037,2.59,14.173,1.473,0.134146341463415
"CUNDINAMARCA","NOCAIMA","Caña/azucar","Pendiente","Bueno","No cuenta con riego",4.79,5.29219161933712,7.73871150324621,3.48387096774194,4.44883423211621,3.79599606327403,1.21306971,0.33255211,0.172911564,0.11980388,6.28717149611621,0.1622188,565.323,3.709,2.655,4.827,0.134146341463415
"CUNDINAMARCA","SIBATÉ","Hortalizas","Plano","Bueno","No cuenta con riego",5.3,22.607126119729,26.670624271683,9.29032258064516,1.60281325683632,1.44992953079963,4.66420857,0.79092007,0.82488888,0.19951365,8.08234442683632,0.5410816,540.892,1.615,5.46,5.06,0.378048780487805
"NARIÑO","TANGUA","Papa de año","Pendiente","Bueno","No cuenta con riego",5.17,7.70280463079703,32.981261861162,9.7741935483871,0.750034408647767,0.523585663899866,4.28378622,0.6245535,0.709426944,0.13023409,6.49803516264777,0.3519144,485.276,1.933,9.748,1.372,0.304878048780488
"NARIÑO","PASTO","Papa de año","Plano","Bueno","Aspersión",4.77,4.4515287202431,34.2229382387215,14.1290322580645,0.965797731683426,0.805516405999793,3.39349911,1.14465269,0.289723932,0.11061764,5.90429110368343,0.4871848,780.329,4.252,18.609,3.471,0.182926829268293
"NARIÑO","PASTO","Papa de año","Pendiente","Bueno","No cuenta con riego",5.29,3.18081572536976,49.0061911103712,9.7741935483871,0.154116659311185,0,3.9282862,0.61115728,0.762937812,0.10841677,5.56491472131118,0.5104344,283.074,2.07,9.005,1.938,0.402439024390244
"NARIÑO","PASTO","Papa de año","Ondulado","Bueno","No cuenta con riego",5.31,3.86355062318889,35.4938305310471,10.258064516129,0.215763323035659,0,4.52367737,0.7639466,0.483004512,0.13138237,6.11777417503566,0.3297216,467.115,2.706,7.641,2.148,0.329268292682927
"NARIÑO","PASTO","Papa de año","Ondulado","Bueno","No cuenta con riego",5.36,6.10126891817617,49.9118844681205,11.8709677419355,0.369879982346844,0.211448056574946,4.0688174,0.80938513,1.505281536,0.11176592,6.86512996834684,0.5886376,525.525,4.497,9.216,3.544,0.378048780487805
"NARIÑO","PASTO","Papa de año","Plano","Regular","No cuenta con riego",4.82,4.07007185562529,237.344248376894,13.8064516129032,1.72610658428527,1.39958475542464,3.1564625,0.47158315,0.534152124,0.10315382,5.99145817828527,0.3466304,460.273,4.331,15.495,3.175,0.402439024390244
"NARIÑO","PASTO","Papa de año","Plano","Bueno","No cuenta con riego",5.47,3.6375920982879,434.989911769602,14.4516129032258,0.082195551632632,0,8.53430607,0.7005861,0.383972832,0.15473073,9.85579128363263,0.697488,285.747,3.909,7.472,7.295,0.646341463414634
"NARIÑO","PASTO","Papa de año","Ondulado","Bueno","No cuenta con riego",4.86,10.8856612718756,30.7462443815548,9.12903225806452,1.19183549867316,1.00689550749974,1.80988815,0.3711115,0.701718228,0.13721946,4.21177283667316,0.8988084,326.634,2.981,3.363,2.95,0.280487804878049
"NARIÑO","PASTO","Papa de año","Ondulado","Bueno","No cuenta con riego",4.93,15.7644216804906,21.703918761445,17.6774193548387,1.26375660635172,1.09751610317472,3.36868657,0.85916838,1.727652672,0.13788929,7.35715351835172,0.1749004,588.467,2.81,10.065,5.286,0.353658536585366
"NARIÑO","PASTO","Papa de año","Pendiente","Bueno","No cuenta con riego",4.53,19.8851276829862,23.3254020309639,14.9354838709677,2.74327653573909,2.41654921799938,1.85259646,0.2932686,0.2264787,0.15807988,5.27370017573909,1.7167716,817.685,2.343,6.151,4.644,0.353658536585366
"CUNDINAMARCA","FUNZA","Pastos","Ondulado","Bueno","Aspersión",5.42,23.6782977154246,14.0835118534886,109.913793103448,0.369696220379273,0.288658808872136,10.53984,3.3472447,2.696812704,0.25156901,17.2051626343793,2.0221868,666.248,2.482,9.988,56.65,0.739006514657981
"NARIÑO","PUPIALES","Papa de año","Plano","Bueno","No cuenta con riego",4.93,9.14,34.38754,33.5747663551402,1.021018041,0.72,3.15,1.01,0.42,0.13,5.731018041,1.2824268,2041.305,2.923,9.995,3.904,0.63
"CÓRDOBA","MONTERÍA","Pastos","Ondulado","Bueno","No indica",5.29,1.57636096161212,5.21024867982473,6.81034482758621,0.623202200067917,0.432988213308204,5.00510652,3.2549194,0.169197876,0.14382207,9.19624806606792,0.2177008,76.389,3.32,18.647,2.1,0.413273615635179
"CUNDINAMARCA","MOSQUERA","Papa de año","Plano","No indica","No indica",5.13,8.15301921016925,30.5680629938954,9.22413793103448,2.32380481381257,1.92782847353891,2.35927731,0.81988487,0.40597362,0.14372638,6.05266699381257,0.3133412,951.511,12.773,17.215,3.988,0.291123778501629
"CUNDINAMARCA","SASAIMA","follaje Ornamental-Ruscus","Ondulado","Bueno","Manguera",3.81,7.01619484228238,171.559013856397,188.216560509554,3.40310664012518,2.87868179351666,2.50266305,0.5213664,1.376709156,0.11023488,7.91408012612518,3.9122736,766.799,7.504,9.253,14.824,0.0520399666944213
"BOYACÁ","MONIQUIRÁ","Aguacate","Ondulado","Bueno","No cuenta con riego",4.45,7.20608557670478,4.94753284146122,11.640127388535,3.15857203125391,2.5049581922531,1.86763769,0.51684065,0.25095528,0.12430131,5.91830696125391,0.8010544,1588.482,2.664,3.455,6.627,0.197751873438801
"NORTE DE SANTANDER","CHINÁCOTA","Aguacate","Ondulado","Bueno","No cuenta con riego",5.06,2.78747425649114,9.34091056325355,5.7484076433121,0.774359594759022,0.606038272319298,3.05918856,0.3530085,0.060656904,0.10124002,4.34845357875902,0.219286,571.967,1.221,5.611,2.102,0.239383846794338
"BOYACÁ","BELÉN","Pastos","Plano","Bueno","No indica",5.41,4.95178899141419,7.61875382182393,12.1451612903226,0.49305050329764,0.34807995948082,3.54435057,1.86605724,0.906983892,0.12133492,6.93177712529764,0.2937904,889.702,11.039,11.593,5.142,0.207979626485569
"SANTANDER","RIONEGRO","Cacao","Moderadamente ondulado","Bueno","No cuenta con riego",4.39,3.92350657825355,6.33095202952029,8.2741935483871,3.08156564561025,2.77440202997947,1.27510106,0.47520375,0.088453296,0.11741163,5.03773538161025,0.3387044,456.764,2.223,8.016,3.759,0.16553480475382
"BOYACÁ","DUITAMA","Avena","Plano","Malo","Aspersión",4.1,4.59203447435754,12.2447326906223,246.710526315789,6.76990273528158,5.71573917468291,2.53098887,0.43429097,0.12632166,0.15645315,10.0179573852816,1.3056764,371.616,3.382,8.017,8.234,0.16468253968254
"CUNDINAMARCA","SASAIMA","Citricos-Naranjo","Pendiente leve","Bueno","No indica",4.74,3.68358004351318,79.4962664329535,8.05921052631579,2.57550647537886,2.03476224644347,4.58537935,0.89302099,0.40344156,0.10009174,8.55744011537886,0.3899592,1214.871,8.728,6.293,39.677,0.16468253968254
"CUNDINAMARCA","MOSQUERA","Papa de año","No indica","No indica","No indica",5.39,12.6426692044174,65.855631831256,164.55223880597,0.179061377014225,0,11.99499666,3.65608188,1.079726652,0.35127799,17.2611445590142,1.8536272,1093.68,1.859,13.856,101.706,0.379550735863672
"CUNDINAMARCA","MOSQUERA","Papa de año","No indica","No indica","No indica",5.31,15.6365805899608,89.3678082454458,295.522388059701,0.305457643141914,0.123615548272879,9.23795018,2.75056982,1.311550812,0.42888258,14.0344110351419,2.8285252,924.693,2.224,9.152,128.007,1.19287374128583
"CUNDINAMARCA","MOSQUERA","Papa de año","No indica","No indica","No indica",5.05,16.2007225700467,25.2178561840844,179.477611940299,0.874240840716512,0.60777644567499,5.23566552,1.5604786,1.835405892,0.33635035,9.84214120271651,3.2855912,879.021,2.798,12.606,72.061,1.03795507358637
"CUNDINAMARCA","FUNZA","follaje Ornamental-Ruscus","Moderadamente ondulado","Bueno","Manguera",5.34,14.0090062343438,86.8251428571429,235.820895522388,0.105330221773074,0,15.74630138,4.90211137,2.914794936,0.28238119,23.9509190977731,8.4533432,73.33,3.515,6.47,49.357,0.360185902401239
"SANTANDER","SAN VICENTE DE CHUCURÍ","Pastos","Ondulado","Bueno","No cuenta con riego",4.96,1.96301168131415,4.93391639751841,6.92164179104478,6.20434722197688,5.76462771864388,3.86307094,0.64844946,0.089241048,0.10037881,10.9054874799769,0.1379124,346.335,1.772,9.274,2.204,0.140284757118928
"BOYACÁ","AQUITANIA","Cebolla de rama","Pendiente moderada","Bueno","Aspersión",5.39,19.4319999390934,48.6606701191739,34.4465648854962,0.887992585677441,0.646268075228357,6.12661137,0.9087706,0.766538964,0.10602452,8.79593803967744,0.8184916,86.736,1.997,2.417,10.641,0.537363560033585
